,id,tweet,subtask_a
10494,19303,@USER LOG OP #Kavanaugh STOP DENNE SKIT !. #MAGA URL,OFF
10496,60929,"@USER atDen zombie-gåtur var lidt skræmmende. Husk da den zombie sagde, at han skulle spise Shons røv💀",OFF
10504,29049,"@USER Jeg vidste, at jeg ikke kunne lide det, han gjorde, men jeg har aldrig tænkt på, at hver eneste republikaner, men sidder ved og lader ham gøre, hvad han gør nu, hvad angår alt det, du nævnte i din tweet",OFF
10510,80826,"@USER Han vidste, at e-mailen blev frigivet tidligere! Bare pander til sin uvidende base",OFF
10513,16755,"@USER Åh, jeg var aldrig i tvivl .. Læs alt om de beskidte krige .. Han er en sløv POS .. jesuitt, der tilber Satan ..",OFF
10516,93365,"@USER At kalde det noget andet, stadig en PAC. Du er for INGEN GRÆNSER = INGEN LAND HØJERE SKATTER Pistolkontrol SOCIALIST FJERNER ICE DU ARBEJDER FOR ILLEGALER FOR BRAC INGEN FAMILIE TEXASVÆRDIER VI ARENTER CALIFORNIA Ligesom JONES U PPL IKKE LIVER HER. Bliv i DC",OFF
10517,37866,"@USER Antifa vil blot have, at vi dræber dem. I øvrigt. De fleste af os har en sikkerhedskopi. Og en kniv",OFF
10519,23352,"Får du ingen fisse, ikke? URL",OFF
10523,11095,@USER @USER Besæt Wall Street ..... hvor kvinder blev voldtaget,OFF
10524,13966,@USER du er en DISGRACE,OFF
10525,72803,"@USER desværre, du sprængte det i denne samtale. Du er eller bliver købt. Du har ikke bestået lakmustesten &quot;for hvad en reel progressiv er .... Du har fejlagtigt fremmedgjort, hvad der er tilbage af Dem-basen, takket være HRC, og du har brug for os, ved det eller ej. URL",OFF
10531,28296,@USER @USER Synd Antifa styrter GOP-byhaller.,OFF
10532,75968,@USER @USER @USER @USER Kamala Harris vinder hurtigt et ry som den mest uærlige senator,OFF
10533,38422,#HanoiJane Fonda-kampagner til pistolkontrolforanstaltning; Vil det slå tilbage? - Liberty Park Press URL,OFF
10538,63235,"@USER Ingen mishandler hende, men I behandler alle Kavanaugh. Denne mand er muligvis uskyldig, men du liberale springer på dette bare fordi du hader Trump. Så I gør alle de rigtige ting, og efter 36 år er det hendes ord mod hans, så der er ingen konkurrence.",OFF
10541,45414,@USER du er ved at kneppe medicin min fyr,OFF
10542,90806,@USER @USER @USER Hun er en komplet idiot🤡😡,OFF
10548,99766,@USER @USER Og jeg kan vise dig masser af lefties som antifa bliver bumlet som de svage punks de er lol,OFF
10554,15485,@USER @USER Så du vil aflede væk fra næsten 3000 døde på grund af manglen på post-orkanen-støtte fra Trump-administrationen ved at bruge deportationen af en enkelt 92 år gammel mand? Du sir er den stødende.,OFF
10555,82223,@USER Elsker dig tæve,OFF
10557,10238,@USER DETTE ER SÅ FUCKINGNDBS FUNNYHEJS,OFF
10558,51617,"@USER hjælp! Jeg har allerede en bekræftelseskonto, men når jeg prøver at bruge den, vil den have yderligere detaljer (pas), som jeg ikke har med mig. Så jeg ringer i stedet, og efter to minutter med meningsløse beskeder fortæller det mig, at du har travlt og læg på !!! Hvilken skidt service.",OFF
10559,98538,@USER @USER @USER Du er sådan en lier og alt for penge. Ingen vil have &quot;francoisme&quot; her i Spanien! Undtagen ppl som dig og dine fascistiske separatister-venner til at ryge skærmen for alle penge-underslæb her i Catalonien! Hvorfor er alle dine venner med Vlaams Belang? &amp; de italienske nazier? NAZI URL,OFF
10567,48692,"@USER Han er en egoman og kan ikke lide at tabe, så han vil bruge penge på gratis agentur, og hans udkast er bedre",OFF
10568,40054,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hvorfor skal fejrene ikke anføre ANTIFA på deres profiler. Cowards eller terrorist eller begge dele ... Jeg går med begge dele!,OFF
10569,15577,@USER Booo. Hooo hoo der rejste disse forkælet brats?,OFF
10573,83927,@USER @USER Han er intet andet end en venstresidet liberalistisk rykk !!! Han har brug for at lukke F-up !!! 8 år af ham var en livstid for BS !!!!,OFF
10574,49864,@USER Du mangler hjerner?,OFF
10576,32504,"@USER @USER Meget forstyrret af, hvordan denne platform er blevet som et diktatur fra den sovjetiske stat.",OFF
10581,17590,@USER @USER Dette er dumt! Hvad er pointen?,OFF
10582,64423,@USER Fuck bfa im går tilbage til rift,OFF
10583,39865,@USER Bid din onde tunge !!,OFF
10584,58318,@USER 😂 😂 😂 Du er en vildledende URL,OFF
10586,99197,@USER KKK og ANTIFA hader begge grupper oprettet af demokraterne,OFF
10587,85813,"@USER @USER Daniels sagde, at hendes job ikke afspejler hendes karakter, virkelig. Hun er en billig, sleezy porn skøddanser. Det er ingen hovedvej &quot;at indtage den type job&quot;",OFF
10598,42594,"@USER @USER @USER @USER Tweet er rettet mod ham. Jeg er ligeglad med mindre uanset hvad det er, han brister om.",OFF
10602,62926,/ 63 Flere beviser Venstres eneste mål er at sabotere #NAFTA for at gøre Trump til fjenden og få Trump Hate til at stemme i Canada til valget i 2019. URL,OFF
10606,35683,"@USER @USER @USER Fk River du er en syg person. Få et liv, eller gør verden til et bedre sted eller slut dit. IMHO ikke noget tab",OFF
10611,84074,@USER Må holde våbenkontrolloven for at få disse terrorister,OFF
10612,42883,"@USER @USER @USER @USER @USER @USER @USER @USER Dette lyder lige så relevant som marchen i Mumbai ved de vækkede snefnug til Gun Control😂. Abort i Indien er lovligt, og kun kvindens valg kræves. Tag dit cirkus et andet sted. I stedet for at tage spørgsmålet om undertrykkelse af hinduer i Indien op. Dette er i det mindste relevant.",OFF
10616,43409,"@USER @USER @USER Understøtter en apartheidstat, der begår internationale krigsforbrydelser. Skam dig.",OFF
10617,84054,"@USER Uheldigvis har jeg set latinamerikanere retfærdiggøre lort fra trumf. Jeg diskuterede med mine to familiemedlemmer, som mener, at trumf hjalp PR meget. Og jeg har en slægtning, som han er en trumfan og er enig i, at flertallet af indvandrere, der kommer, er dårlige. Det er foruroligende",OFF
10621,67471,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jeg har ikke tjekket det, så jeg kan ikke sige noget.",OFF
10622,47552,@USER #CrookedHillary er du beruset igen? Gå tilbage til bedstemor # TrumpTrain #MAGA #Deplorables #DregOfSociety,OFF
10623,76221,"@USER @USER @USER Det større problem er liberale pistolkontrolmøtrikker, der ønsker åbne grænser for at forsøge at &#39;rense&#39; et samfund fra etablerede kulturer. Opret derefter en herskende klasse eller en kommunistisk struktur, der har vist sig at mislykkes. England er nu en muslimsk yngleplads. Skammeligt",OFF
10625,90064,"@USER Chokerende næsten alle liberale er vanvittige og sindssyge, siden den Clinton-heks mistede de er blevet #unhinged # forvirret og en flok forbandede # krybabat holder op med at optræde som børn og vokser op",OFF
10627,58600,"@USER @USER Jeg taler om nogen med en historisk baggrund og arv fra Guns. Hun er en romersk katolsk ... De er generelt alle til pistolkontrol. Du gør din forskning, sir.",OFF
10631,66104,"En Pittsburgh #Antifa-celle, der leder våbenuddannelse for at bekæmpe racister i gaderne &quot;omfavner åbent massemord.&quot; MLM &quot;i denne graffiti står for marxist-leninist-maoist. Maos kommunistiske regime dræbte 45 millioner mennesker i den venetianske balsal, ved kapacitet. 🇺🇸 &quot;",OFF
10633,91479,"@USER @USER Nå, se, hvis jeg begynder at tale på Dana om fornuftige pistolkontrollover og hun ignorerer mig (eller kalder mig en tragedie tør-humpende hore &quot;som hun gjorde @USER, har vi ikke en samtale. I &#39; m bare tale ind i tomrummet. &quot;",OFF
10634,10987,"@USER @USER kommer fra en fyr, der skulle arresteres og sigtes som tilbehør. Jeg hat et forsvundet individ.",OFF
10636,30122,"@USER Det er virkelig utroligt, at han synes, det er ok at kalde borgerne værre end beklagelige. Han er nødder. Ikke underligt, at ppl kører til Reps. Han synes tydeligvis, at han er langt bedre end os. Tid til at gå væk Mr. Biden!",OFF
10642,68505,@USER @USER Du er i forlegenhed for det republikanske parti! Glad for at du tog den feige vej ud og holdt op!,OFF
10644,85878,@USER @USER @USER Her er dit bevis! Vores afrikanske 🇺🇸 venner får ikke gratis college. Demoncratic lægger ulovlige over 🇺🇸 ppl. Disse Antifa Ninja Turtles løber rundt og optræder som jihadist og har aldrig levet en rigtig oplevelse. De fleste af disse Antifa colleges børn er hvide privilegerede,OFF
10646,13874,@USER Qual? URL,OFF
10647,45517,@USER @USER @USER Næsten hver eneste jeg talte med på arbejdet i dag sagde fuck canelo. Han er den nye mayweather,OFF
10649,64790,"@USER Jeg håber, det var det. Fucken dinosaur troede, at han Steinbrenner 😂😂",OFF
10652,66185,@USER du er en beskidt cum dumpster,OFF
10653,44791,@USER @USER @USER @USER Navn de sociale uretfærdigheder forårsaget af GOP og døden af enhver forårsaget af medlemmer af det tør jeg dig. Hvor mange mennesker har mistet deres liv til det idioti med pistolkontrol?,OFF
10658,91706,"@USER Det løste problemet i Chicago okay !! Jeg ville ønske, at disse ”ledere” skulle tænke på noget andet for at få opmærksomhed. Pistolkontrol bliver gammel.",OFF
10659,65418,@USER @USER CAREFUL nu soyboy stickman. Dine arme falder måske rent af. Dweeb.,OFF
10661,32266,"@USER @USER @USER Uskyldige mennesker fratræder ikke. Vi ved, at liberale elsker seksuelle rovdyr. Det er derfor, du er i orden med, at Keith Ellison overfaldt flere kvinder med politirapporter for at støtte det.",OFF
10666,83314,@USER Jeg kan se bryster lol 😂😜😘😇,OFF
10669,55015,@USER Han er en knucklehead. Han tager ikke gode beslutninger.,OFF
10674,58476,@USER @USER Sutter med al den pistolkontrol,OFF
10678,57412,"@USER @USER @USER @USER @USER Sir, jeg ved, at forskellen, der foregiver at være en anden, lyver, hvem du er i den alder, hvor du fra osv osv. Osv. Men det er ikke det punkt, pointen er, at mange mennesker gør begge ting og de har gjort det siden for evigt for at dræbe deres ofre. Og det stinker !!!",OFF
10679,13150,"@USER @USER Ingen giver en lort, og ingen vil savne hende! Undskyld @USER vil! URL",OFF
10681,34027,@USER Han er mere kvalificeret end alle jer Obama-folk sammensat!,OFF
10700,63305,"@USER Beklager, men blodsugere er dårlige næsten lige så dårlige som alver som du dater et udøde monster, som ikke kan kontrolleres, og selvom de kan kontrolleres, dør du før hende og får hende til at have mentale problemer",OFF
10704,74015,"@USER @USER @USER @USER Princippede konservative kender canadiske liberale medier 24/7 @USER Hat-nyheder er kun for at hjælpe Justin Trudeau Det er indlysende, at du er en der bliver manipuleret, og det gør ondt i Canada. Læs min 60 bundne tweettråd til forklaring. Jeg ser, du ignorerer Trumps støtte Israel",OFF
10706,51497,@USER Vågn op sorte amerikanere! #maga #Kavanaugh #VOTERED #Trump # Trump2020 #WALKAWAY #KAG #TrumpTrain # 1A #SundayThoughts #HurricaneFlorence # HurricaneFlorence2018 # BolsonaroEleito1ºlugar #BolsonaroPresidente bb #Blackout #BlueWave #,OFF
10707,60683,"@USER @USER Vær sikker, du fucker",OFF
10709,35211,@USER @USER Betalte demonstranter. #VoteDemsOut #Kavanaugh,OFF
10710,89826,"@USER @USER @USER @USER Hvem fawning? Og hvem er du, der bestemmer, hvem der er, og hvem der ikke er rimelig? Det er fuldt ud muligt at være fornuftig og stadig være forkert. Jeg gætter på, at du aldrig har set Daves vise og går forbi, hvad du har hørt fra folk, du gider over.",OFF
10718,98495,@USER @USER Det gør vi! Derfor er Donald Trump i embedet! Alle demokrater og en god del af republikanerne er skyggeregeringen! Du er medskyldig i dette! Du er en globalist (international kommunist)!,OFF
10720,19155,"@USER Det er klart, at du ikke ville lytte på nogen måde, da du er mere interesseret i at diskutere over den ikke-eksisterende racisme i den tweet, snarere end at kalde den uvidende hvide pige, der vises",OFF
10721,40381,@USER Kommuniker fyren. Det lærer dem.,OFF
10722,59086,@USER Åh cool. Alana fandt den ene person dummere end hun er og retweetede ham. Dejligt træk.,OFF
10723,38025,@USER En anden krig &quot;Hero&quot; taler ud🇺🇸🇨🇺🇺🇸🇨🇺🇺🇸🇨🇺,OFF
10730,53328,@USER Det går ikke langt nok. Jr. Du skal i fængsel .... forræderi ....,OFF
10735,29462,"@USER @USER taler du om mig? Jeg er mere grøn end MAGA .. undskyld, hvis min Twitter-grammatik ikke er på niveau med dig .. mine øjne er dårlige .. måske vil du også kritisere min seneste artikel tak. Jeg har ikke godt betalt redaktører, så jeg er sikker på, at jeg slipper URL",OFF
10739,31107,"@USER Er ikke koalitionen for pistolkontrol ledet af den dame, der blev afvist for et job, fordi hun var en mobbe?",OFF
10747,17971,Faktisk er nvm DC-animerede film lort,OFF
10750,34698,@USER Holy shit dette er syge: 0,OFF
10757,99287,@USER Clown der bryder sig om dig eller nfl. #NFLFreeSundays,OFF
10759,77413,@USER @USER AF KURS HAN ER! DET KORRUPTE DEMOKRATE PARTI ER I STAKE! #MAGA # WWG1WGA,OFF
10760,79227,@USER Pleje virkelig endda hvad der kommer ud af hans tåbelige og irriterende mund? Gå hjem David og lad de voksne #MAGA,OFF
10762,27769,"@USER @USER @USER Ja! Venstre er alle Se på mig! Jeg er et offer bare fordi en mand holdt mig nede, dækkede min mund og prøvede at rive mine tøj for at voldtage mig. Boo hoo. Og hans ven viste musikken op for højt til at dække mine skrig, og det gjorde ondt i mine våde ører &quot;Kom over det allerede, amiright?&quot;",OFF
10764,72836,@USER Har hun lavet en slags seksuel eller dårlig joke? Venstre kan virkelig godt lide at få hende til at gøre det,OFF
10765,31263,"@USER Folk ikke en protest mod vores store præsident. Dette var ren og enkel måde at få mere våbenkontrol på. Våben på campus (pistolfri zone) bar et skjult våben (ulovligt). Denne fyr prøver bare at forårsage mere pistolkontrol, ellers havde han skudt sig selv i hovedet.",OFF
10766,76422,"@USER @USER Jeg har klaget over denne lort turnering længe. De tror, at folk i USA er mere interesserede i Roger Federer-foretrukne mad, end de ser, at amerikanere spiller. Det er sådan en afkørsel, at jeg drejer kanalen",OFF
10769,37302,@USER @USER @USER Han. Er. A. Sociopath. De er ikke i stand til at føle empati. Periode.,OFF
10775,10414,"@USER @USER @USER @USER @USER Nej, det gør vi ikke! Der har været videoer af Trump-tilhængere, der blokerer kkk og sender dem væk! Vi accepterer ikke racisme. Han sagde ”Der er fine mennesker på begge sider”. Det inkluderer antifa, men vælg dine oplysninger.",OFF
10777,84020,"@USER @USER @USER @USER @USER Hun kan ikke huske, hvornår det skete, hun kan ikke huske, hvor det skete, hun kan ikke huske, hvordan hun kom der. Hun er en løgner og en feminazi der vil gøre alt for at smøre denne mand ud. Hun er en LIAR.",OFF
10782,40934,"@USER dette gav mig skide hjertebanken, jeg ryster, da jeg skriver dette",OFF
10788,58847,@USER @USER Steroid pige i steroid raseri,OFF
10794,73619,@USER Hun er på størrelse med et stadion,OFF
10796,17581,@USER @USER Serena blev outplayed og fungerede som en forkælet brat. Hun er ikke over reglerne,OFF
10799,39211,@USER @USER Sender kommissioner til dig for de kardinaltab med dette brioche kanelrullebillede. URL,OFF
10806,63140,@USER Bull shit ... stop med at sætte ord i folks mund.,OFF
10808,12887,@USER hvorfor har alle skøre liberale CRAZY ØJNE? LOL URL,OFF
10812,49816,@USER Jeg vil stadig have ham til at kneppe min fisse med en rake. URL,OFF
10813,42532,@USER TIL DET ER DIN RØS I VARME SæDET #WalkAway # WWG1WGA #PizzaGate #QAnon #Hivites #MAGA #EagleOneToWanta @USER @USER.,OFF
10817,78004,@USER Hvem fanden er du?,OFF
10820,89257,@USER Enhver er et mål for Venstre Venstre. MÅL? Anstændige gudfrygtige konservative vil videregive Gov-tjeneste! RESULTAT? Landet er skadet! Tillykke til Venstre - dine ANTIFA blomster i Amerika!,OFF
10821,49656,"@USER Men Sis Paul McCartney elsker Venezuelas diktator, Irans leder, syriske præsident, &quot;Putin og andre ledere, der regerer med terror. Han har kun dårlige ting at sige om vores elskede præsident Donald J. Trump! Gå figur? @USER @USER @ BRUGER",OFF
10825,48221,"@USER Enhver Texan, der ville give automatisk statsborgerskab til illegale indvandrere, bør aldrig vælges.",OFF
10826,53966,@USER @USER @USER Du har fejl ved at se på et stort problem gennem et smalt objektiv.,OFF
10832,88646,"@USER @USER Det er en fælde. De konservative ved så snart de offentliggøres, at de er på opsigelseslisten.",OFF
10834,13683,"@USER @USER Hun bare spyr sh * t Bernies robot, hvad en løgn de vil sige &amp; gøre noget, og hvad hun vil gøre for distrikt 14 ikke en da * n ting Socialisme fungerer ikke på den måde, de suger alle op.",OFF
10837,86962,@USER REST I PUSSY,OFF
10844,26402,"@USER @USER @USER @USER * accepter. Jeg hader ikke mænd. Jeg hader ikke konservative. Jeg hader dumt. Og jeg hader hyklerne. Og det faktum, at du overhovedet synes at være et konservativt, betyder for mig, at du ikke er så meget i lov og orden, som du tror, du er.",OFF
10845,99057,@USER Fuck NFL,OFF
10848,40662,"@USER Se alle de konservative, der bevidst ignorerer den kendsgerning, at OK-gestus, der bruges til at være godartet, men nu er valgt af racister for at signalere, at de er nede med hvid overherredømme. Meget ligesom swastikaer var godartede i asiatiske lande (og er stadig), men blev co-valgt og ødelagt af nazister.",OFF
10849,61616,@USER Han er en idiot,OFF
10850,64330,@USER Gutter grimme og unhinged.,OFF
10853,74804,@USER Tæve Jeg er i hætten og serverer junkies i en Maybach !!!! 😂😂,OFF
10856,12952,@USER @USER Lås ham op! Han er sindssyg!,OFF
10858,73041,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Opfanget noget ild og i dag. Det er virkelig godt, men det er grimt som fuck. Jeg sendte det næsten videre, men han røget aj med mig, og det er skidt ild. Skulle ønske vi kunne dele en skål min bror ✌️💚",OFF
10859,37633,"@USER #metoo er den BEDSTE VEJSEL, som de liberale har, fordi der ikke er nogen DUE PROCESS .. det hele er UMELDELIGT ... og KVINDER er dem, der ANVENDER det som våben .. skammelig og TYPISK Liberalisme .. BRUG følelser til deres eget FORDEL. .. @USER POSTER BARN til BRUG AF Kvinde",OFF
10862,60323,@USER Bono suger,OFF
10863,95696,"@USER Gik du mod sydsiden, hvor tusinder er døde? De strengeste pistolkontrolpolitikker i landet, og de fungerer ikke.",OFF
10865,77688,@USER Håber de fortsætter med at nedbrud @USER,OFF
10870,36425,@USER hvad fanden ...,OFF
10881,54620,@USER OMG! Hvilken katastrofe ville det være !! Hun er den mest inkompetente person,OFF
10886,47720,"@USER samme vil jeg bare vinde, så jeg endelig kan have en god pc og lort post i fuld krop i vrc",OFF
10888,76898,@USER Jeg elsker den følelse af at du kommer fra at gå fra blues til lilla. Opdagelsen af nyt sexet tyvegods!,OFF
10889,22361,@USER @USER Fuck disse terrorister i røv!,OFF
10895,15130,"@USER Dette er den mest latterlige tweet, jeg har læst i dag. At sammenligne de forrædere, der er # cpc til de liberale, er som at sige, at demokraterne og republikanerne er to af de samme. Grib på sugerør. Patetisk",OFF
10896,80635,@USER ORourke er bare en mere uvidende pistolkontrolfreak ........ ved ikke hvad de taler om !!!!,OFF
10900,99547,@USER @USER @USER @USER Fuck yeah !!!,OFF
10903,54509,"@USER Jeg fandt altid, at liberale og progressive var de spartanske. Alle de socialister, jeg kendte, ønskede at leve så godt som de havde råd til",OFF
10904,70550,@USER @USER Så hvorfor fanden valgte de ham,OFF
10905,23308,"@USER @USER @USER @USER @USER @USER @USER @USER Du sagde, at hvis min tale fornærmer nogen, skulle jeg blive bøde / fængslet. Jeg spurgte, om du skulle få bøde, hvis du vil have pistolkontrol fornærmet mig",OFF
10906,41538,@USER dette er BULLSHIT! Nogle crappy popstjerner i Philly i stedet for Fresh Prince &amp; DJ Jazzy Jeff! Hele Amerika er nødt til at tage et knæ over dette,OFF
10907,94545,"@USER @USER @USER Gawd du savner punktet så hårdt. Ja, det kunne hun have. Pointen er, at hun også forventes. Ansvaret ligger udelukkende på kvinden i vores kultur. Manden er ikke overvældet for sine handlinger. Kvinden er. Lyt til din fjollede pige &quot;du er en del af den kultur.&quot;",OFF
10908,67585,"@USER Du er en blodig dæmon, du behøver ikke at indkalde en",OFF
10909,87451,@USER Et rungende NEJ! 🇺🇸 #MAGA,OFF
10915,12791,"@USER Jeg ved ikke, hvem disse POS nazi-liberale er &amp; er ligeglad med at vide. Alle Hollywood-elite kan &amp; prob gå til han !!.",OFF
10920,48185,"@USER Så søster fucker ... navn en enkelt ting Obama sagde, at det var upassende?",OFF
10922,24403,"@USER @USER Er han? Ved han det? Er du sikker på, at han ikke er ude af golf ?? Eller måske tweeting som en galning. Jeg ved, at han planlægger sin næste #MAGADingDong-rally. Han var aldrig præsident. Du skal bare hjernevasket for at indse det.",OFF
10924,35430,"@USER @USER Og alligevel har han lov til det. Kongressen skal være en kontrol af denne klovn. Hvis vi får kontrol over kongressen, skal folk skrive nogle love for at forhindre, at dette sker igen.",OFF
10926,42402,@USER Hun er maaaad irriterende!,OFF
10927,64671,"@USER Niggas wellin, hvis de vil leve i en verden med uendelige verdenskriger og død og kaos. Min helt er bogstaveligt talt anime X-men",OFF
10929,46947,@USER @USER @USER @USER Han kommer til ur uldne tæver,OFF
10930,75391,"@USER BARE BLEVET EN PLANTATION, hvide liberale har sorte mennesker under tommelfingeren, og enhver sort person, der prøver at komme ud fra under deres gamle orden &quot;betragtes som en af dem store negre, for smart for hans tæpper. De får alle de andre gode lil negroer for at lære dem en lektion. &quot;",OFF
10931,20599,"# Leftists og #Commies i #USA kommer til at blive lidt rystet op, tror jeg ?! 😆 #MAGA #MBGA #MCGA #Socialists # Lefties #Conservatives #Patriots #MEGA #Trump #Democrats #Republicans URL",OFF
10934,51146,@USER @USER Folk døde i Puerto Rico på grund af deres regerings korruption !!!!,OFF
10940,41659,@USER Spillet suger,OFF
10943,36253,"@USER Spis min røv Oh min gud, du bliver bedre",OFF
10944,74411,"@USER @USER @USER Hver dag bliver hendes IQ lavere og lavere, mere ønsker at være nazi Barbie bliver en bunke maga goo på bunden af sættet snart nok.",OFF
10945,40536,@USER @USER @USER Hvad er du nu ?? En liberal ?? Intellektuel ?? Du er intet andet end en Bigot. Skamløshed på sit højeste.,OFF
10946,80505,@USER Du er uvenlig med pin !!!,OFF
10961,66995,"@USER De fleste mænd er anstændige og respektfulde, så hvordan er det, at de såkaldte konservative har en sådan mulighed for at finde og hæve seksuelle rovdyr?",OFF
10963,18365,"@USER Lolol Gud, han er sådan et ** hul.",OFF
10966,20144,"@USER @USER Jeg har en bedre idé Hr. Guterriz, eller hvad han hedder, skal fratræde &amp; gå HELT tilbage til hvor helvede hans folk kom fra for dette lands skyld !!!!!!",OFF
10969,63492,#MOGG: #JacobReesMogg opfordrer til @USER til #ChuckChequers nu. &#39;Checkers behager ingen andre end #PrimeMinister selv.&#39; URL #BBC #SKY #LBC @USER @USER @USER @USER @USER @USER @USER @USER #Tory #Tories,OFF
10972,16502,#RedWave a coming !! Det er ok tho. Ingen konservative vil skade dig b / c af dine politiske idealer. Kan ikke sige det samme for liberale tho. Venstre kan være modbydelige og grimme overfor modstridende synspunkter. URL,OFF
10985,25270,"@USER Efterhånden som det kommer nærmere november er venstre fuld i paniktilstand, deres talepunkter vil for evigt være 25. ændring. Ok idioter, lad os se dig prøve det.",OFF
10988,91468,"Det fine med #TheView er, at ingen foregiver at ikke være en venstreorienteret. @USER #maga",OFF
10989,64417,@USER Kan ikke rehabilitere en pervers nul-tolerance Så skuffet over denne pave,OFF
10991,51162,"@USER @USER Jeg ved nøjagtigt, hvordan det fungerer. De stjæler penge gennem reguleringer og skatter, og folket kan ikke gøre noget ved det, fordi regeringen har monopol på vold. Hvorfor tror du, at demokrater desperat har brug for pistolkontrol? De ønsker endnu mere magt over folket.",OFF
10994,59665,@USER @USER Vi ser ingen NFL-spil. Denne fyr kan skyve det i sit kagehul.,OFF
10995,22890,@USER De er alle demokrater ikke? De skjuler det ikke mere! #FakeJournalists #FakeNews #NoHonor #MAGA,OFF
10996,32374,"Lethargiske vælgere får det, de fortjener! Aggressive vælgere MAGA URL",OFF
10997,30862,"@USER @USER @USER undlader at indse, at han er partiet af @USER og Antifa. En fuldstændig mangel på selvbevidsthed. Disse mennesker er farlige. #EnemyOfThePeople",OFF
11012,81082,"@USER Demokrater vil lade dyr lide dette ud over hele landet, hvis de får magten tilbage.",OFF
11016,76327,"@USER @USER Den, hvor demokraterne har kontrolleret større byer i så længe, de har bankrupt dem og efterladt mindretalets og andre i så desperation, at kriminalitet er deres eneste alternativ til livet. I stedet for at dele ud måske skulle de lære en bedre måde.",OFF
11020,21905,"@USER Trump vil ikke have FBI til at undersøge Dr. Fords påstand b / c Ivana Trump rapporterede, at Trump voldtog hende. En kultur med beskidte gamle seksuelle perverse mænd i GOP og Neo Liberaler, der gør det samme med Dr. Ford, som de gjorde med Anita Hill. Hvide mænd har ingen respekt for kvinder",OFF
11024,22263,@USER Hvad en freaking røv.,OFF
11027,25505,"@USER Ja mødre, nu er det, hvad den forvirrede venstre får dig til at gøre med dine små drenge! Skal vi virkelig lade dette ske? Ren ondskab! #VoteDemsOut #MAGA # 2020 # Bekræft JudgeKavanaugh @USER URL",OFF
11028,81640,"@USER hvornår er nok nok? Dette er afskyeligt og utilgiveligt. Din frygtløse leder ser ud til at have glemt, at han er en offentlig ansat. URL",OFF
11030,75253,@USER åh nej jer censurerer overhovedet ikke det rigtige ... skide hykler URL,OFF
11035,54454,"@USER Hvad hvis voldtægt aldrig skete, og hun lyver? Hvorfor er hendes ord evangelium? Mange kvinder er guldgraver-hevnere og løgnere.",OFF
11037,65506,"@USER Jeg kan godt lide det efter at have dateret i 8 måneder forstår du det endelig, når jeg kryber ved ordet cock lol",OFF
11038,33861,"@USER @USER @USER skal du slukke for første start! Du råber alt for meget, og det ser ud til, at du er en røvhul. Når du er på sæt kan jeg ikke høre andet end skrig. Dens åbenlyse @USER kan ikke lide dig og @USER og @USER var som fyr stfu !!",OFF
11041,43851,@USER Overrasker mig ikke. Texanere hader liberalere med Soros-opbakning.,OFF
11042,78274,&gt; Tfw Hun er lesbisk,OFF
11043,52917,"@USER Pistolkontrolmøtrikker må ikke beskyttes af det, de angiveligt foragter. Hun kan bruge en kniv. #DisarmHarrisNow",OFF
11044,90303,"@USER @USER Du fortæller fortsat denne løgn. Jeg tror, du Venstre tror jer selv. Fokuser på dem der har mest brug for endnu, men du har hvor mange millioner der sidder i veteranbudgettet uden nogen hensigt at finansiere dem.",OFF
11047,17763,@USER Zimmerman hører hjemme i fængsel for at have dræbt Travon Martin. Florida er nødt til at ændre sine våbenkontrollove.,OFF
11048,44577,"@USER Venstre elsker sikkert at bruge andre menneskers penge !!!!!! Håb og forandring &quot;fungerer virkelig godt for Obamas, der er flere millionærer. Deres formuer er virkelig ændret til det bedre !!!!!! Hvis liberale har nogle hjerneceller tilbage, ville de stemme for præsident Trump!&quot;",OFF
11050,85715,@USER @USER Dette er URL til syge røvfolk,OFF
11051,16298,"@USER @USER Jeg er sikker på, at luften, som han trækker vejret, også er dårlig.",OFF
11052,27890,"@USER @USER @USER Præcis. Jeg har ikke set på to år, og jeg nægter at gøre det. Som tidligere @USER-fan tror jeg Jerry Jones er en skændsel for de mennesker, der har bidraget til at gøre ham så rig som han er.",OFF
11056,78055,@USER Hvad vil Tyskerne give os? Våben kontrol ?,OFF
11058,30006,"@USER @USER @USER @USER Kate, pistolsikkerhed &quot;er bare et kodeord for pistolkontrol. Der er ikke noget&quot; sikkert &quot;ved pistolkontrol. Det begrænser bare lovlydige borgere. Lovbrud ignorerer ALLE love. Vågn op! I folk i MN har brug for at gå af den liberale vogn. Stem kun for patrioter ... Stem rødt! ✝🗽🚂⚓🇺🇸 &quot;",OFF
11059,37835,"@USER @USER @USER @USER @USER Du er under en vildfarelse, hvis du synes, at det at angribe HRC-bagmænds idioter angriber messenger. De er ikke MESSENGERE, de er dem, der har underskrevet og overdraget meddelelsen. Men det blev pakket og sendt af DNC.",OFF
